ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
13204504,JG416844,2023-09-06 12:00:00,031XX W LAWRENCE AVE,560,Assault,Simple,Other (Specify),0,0,1713,17,33,14,08A,1154413.0,1931719.0,2023,2023-09-14 15:43:00,41.96846253,-87.70761329,"(41.968462532, -87.707613294)"
13201944,JG414001,2023-09-06 17:30:00,046XX N LAKE SHORE DR NB,820,Theft,$500 And Under,Park Property,0,0,1914,19,46,3,6,1170862.0,1930976.0,2023,2023-09-14 15:43:00,41.96607814,-87.64715324,"(41.96607814, -87.647153241)"
13202908,JG414182,2023-09-06 19:54:00,087XX S STONY ISLAND AVE,860,Theft,Retail Theft,Small Retail Store,0,0,412,4,8,48,6,1188437.0,1847378.0,2023,2023-09-14 15:43:00,41.73627709,-87.58521219,"(41.736277091, -87.585212192)"
13202572,JG414628,2023-09-06 17:30:00,0000X W 72ND ST,910,Motor Vehicle Theft,Automobile,Street,0,0,731,7,6,69,7,1176987.0,1857260.0,2023,2023-09-14 15:43:00,41.76365995,-87.62686344,"(41.763659945, -87.626863438)"
13201900,JG413921,2023-09-06 17:05:00,057XX W ERIE ST,1320,Criminal Damage,To Vehicle,Street,0,0,1511,15,29,25,14,1137965.0,1903720.0,2023,2023-09-14 15:43:00,41.89194395,-87.76877046,"(41.891943951, -87.768770463)"
13201486,JG413291,2023-09-06 09:32:00,080XX S COTTAGE GROVE AVE,560,Assault,Simple,Apartment,0,0,631,6,6,44,08A,1182952.0,1851886.0,2023,2023-09-14 15:43:00,41.74877662,-87.60516736,"(41.748776618, -87.605167356)"
13202670,JG413315,2023-09-06 08:15:00,068XX S NORMAL BLVD,1310,Criminal Damage,To Property,Street,0,1,722,7,6,68,14,1174130.0,1859520.0,2023,2023-09-14 15:43:00,41.76992556,-87.63726788,"(41.769925563, -87.637267875)"
13202216,JG414059,2023-09-06 18:20:00,018XX N LUNA AVE,1310,Criminal Damage,To Property,Street,0,0,2532,25,37,25,14,1139111.0,1911573.0,2023,2023-09-14 15:43:00,41.91347275,-87.76437036,"(41.913472752, -87.764370362)"
13202307,JG414346,2023-09-06 23:11:00,046XX S HALSTED ST,610,Burglary,Forcible Entry,Grocery Food Store,0,0,925,9,15,61,5,1171750.0,1874033.0,2023,2023-09-14 15:43:00,41.80980337,-87.64556634,"(41.809803372, -87.64556634)"
13201743,JG413690,2023-09-06 06:45:00,015XX W VICTORIA ST,810,Theft,Over $500,Street,0,0,2013,20,48,77,6,1165036.0,1938612.0,2023,2023-09-14 15:43:00,41.98715762,-87.66835632,"(41.98715762, -87.668356321)"
13202922,JG414619,2023-09-06 18:00:00,014XX E 49TH ST,1320,Criminal Damage,To Vehicle,Street,0,0,222,2,4,39,14,1186638.0,1872793.0,2023,2023-09-14 15:43:00,41.8060608,-87.59099935,"(41.806060798, -87.590999348)"
13208213,JG421282,2023-07-24 09:00:00,017XX W CHASE AVE,1120,Deceptive Practice,Forgery,Residence,0,0,2423,24,49,1,10,1163649.0,1948306.0,2023,2023-10-08 15:41:00,42.01378764,-87.67318283,"(42.013787643, -87.673182834)"
13201577,JG413446,2023-09-06 03:30:00,022XX N TRIPP AVE,1710,Offense Involving Children,Endangering Life / Health Of Child,Apartment,1,1,2522,25,35,20,20,1147683.0,1914546.0,2023,2023-10-18 15:41:00,41.92147059,-87.73280178,"(41.921470593, -87.732801776)"
13203202,JG415063,2023-09-06 19:00:00,065XX N OCONTO AVE,4387,Other Offense,Violate Order Of Protection,Residence,1,1,1611,16,41,9,26,1127047.0,1943137.0,2023,2023-10-18 15:41:00,42.00029901,-87.80798102,"(42.000299008, -87.807981016)"
13201867,JG413796,2023-09-06 15:10:00,069XX S VERNON AVE,051A,Assault,Aggravated - Handgun,Alley,0,1,322,3,6,69,04A,1180444.0,1859195.0,2023,2023-09-14 15:43:00,41.76889118,-87.61413359,"(41.768891175, -87.614133593)"
13202013,JG413657,2023-09-06 10:30:00,051XX W HARRISON ST,560,Assault,Simple,Other (Specify),0,1,1533,15,29,25,08A,1142125.0,1896831.0,2023,2023-09-14 15:43:00,41.87296355,-87.7536633,"(41.872963554, -87.753663295)"
13202132,JG414140,2023-09-06 19:05:00,0000X S KARLOV AVE,2027,Narcotics,Possess - Crack,Street,1,0,1115,11,28,26,18,1149065.0,1899594.0,2023,2023-09-14 15:43:00,41.88041411,-87.72811149,"(41.880414105, -87.72811149)"
13201119,JG412964,2023-09-06 00:32:00,106XX S YATES AVE,4387,Other Offense,Violate Order Of Protection,Residence,0,1,434,4,10,51,26,1194343.0,1834949.0,2023,2023-09-14 15:43:00,41.70202782,-87.56398196,"(41.702027818, -87.563981957)"
13208459,JG421333,2023-09-05 08:00:00,040XX W DIVISION ST,320,Robbery,Strong Arm - No Weapon,Sidewalk,0,0,2534,25,37,23,3,1149008.0,1907694.0,2023,2023-09-14 15:41:00,41.90264247,-87.728111,"(41.902642474, -87.728111001)"
13202497,JG414523,2023-09-06 21:30:00,049XX S LAKE PARK AVE,820,Theft,$500 And Under,Street,0,0,222,2,4,39,6,1187186.0,1872524.0,2023,2023-09-14 15:43:00,41.80530964,-87.58899806,"(41.805309638, -87.58899806)"
13201593,JG413294,2023-09-06 09:42:00,003XX N DESPLAINES ST,1330,Criminal Trespass,To Land,Bank,1,0,1214,12,34,28,26,1171866.0,1902447.0,2023,2023-09-14 15:43:00,41.88777118,-87.64430467,"(41.887771177, -87.644304667)"
13201925,JG414069,2023-09-06 18:00:00,050XX N DAMEN AVE,910,Motor Vehicle Theft,Automobile,Apartment,0,0,2032,20,40,4,7,1162086.0,1933766.0,2023,2023-09-14 15:43:00,41.97392235,-87.67934257,"(41.973922349, -87.67934257)"
13202257,JG414361,2023-09-06 20:49:00,021XX S MICHIGAN AVE,1320,Criminal Damage,To Vehicle,Street,0,0,132,1,3,33,14,1177540.0,1890129.0,2023,2023-09-14 15:43:00,41.85384294,-87.62384204,"(41.853842942, -87.623842041)"
13208520,JG421371,2023-09-05 12:00:00,064XX S MAPLEWOOD AVE,1152,Deceptive Practice,Illegal Use Cash Card,Apartment,0,0,825,8,16,66,11,1160481.0,1861891.0,2023,2023-09-14 15:41:00,41.77672415,-87.68723414,"(41.776724154, -87.687234143)"
13202434,JG414470,2023-09-06 19:00:00,009XX N MASSASOIT AVE,910,Motor Vehicle Theft,Automobile,Street,0,0,1511,15,29,25,7,1137851.0,1905787.0,2023,2023-09-14 15:43:00,41.89761812,-87.76913922,"(41.897618116, -87.769139223)"
13206964,JG419908,2023-09-06 09:00:00,022XX N MARMORA AVE,820,Theft,$500 And Under,Street,0,0,2515,25,36,19,6,1136696.0,1914245.0,2023,2023-09-14 15:43:00,41.92084865,-87.7731786,"(41.920848651, -87.7731786)"
13202865,JG414581,2023-09-06 18:00:00,020XX S MICHIGAN AVE,610,Burglary,Forcible Entry,Apartment,0,0,132,1,3,33,5,1177528.0,1890620.0,2023,2023-09-14 15:43:00,41.85519055,-87.6238712,"(41.855190551, -87.623871195)"
13204239,JG416678,2023-09-06 02:52:00,047XX N SAWYER AVE,1365,Criminal Trespass,To Residence,Residence,0,0,1713,17,33,14,26,1153859.0,1931263.0,2023,2023-09-14 15:43:00,41.96722233,-87.70966254,"(41.967222325, -87.709662541)"
13201991,JG413971,2023-09-06 16:07:00,058XX S PRAIRIE AVE,930,Motor Vehicle Theft,Theft / Recovery - Automobile,Residence,0,0,232,2,20,40,7,1179039.0,1866338.0,2023,2023-09-14 15:43:00,41.78852441,-87.61906612,"(41.788524411, -87.619066119)"
13201817,JG413760,2023-09-06 13:30:00,001XX W RANDOLPH ST,560,Assault,Simple,Drug Store,0,0,122,1,42,32,08A,1175414.0,1901275.0,2023,2023-09-14 15:43:00,41.88447623,-87.63131061,"(41.884476226, -87.631310613)"
13203763,JG416027,2023-09-06 11:00:00,077XX S PHILLIPS AVE,1310,Criminal Damage,To Property,Residence - Garage,0,0,421,4,7,43,14,1193874.0,1854058.0,2023,2023-09-14 15:43:00,41.75447615,-87.56507476,"(41.754476149, -87.56507476)"
13208350,JG421512,2023-08-30 10:00:00,029XX W FLOURNOY ST,1153,Deceptive Practice,Financial Identity Theft Over $ 300,Apartment,0,0,1135,11,28,27,11,1156893.0,1896892.0,2023,2023-09-14 15:41:00,41.87284447,-87.699441,"(41.872844469, -87.699441004)"
13201138,JG412971,2023-09-06 00:35:00,061XX S SACRAMENTO AVE,498,Battery,"Agg. Domestic Battery - Hands, Fists, Feet, Serious Injury",Apartment,0,1,823,8,15,66,04B,1157433.0,1863868.0,2023,2023-09-14 15:43:00,41.78221163,-87.69835455,"(41.782211626, -87.698354554)"
13202268,JG414251,2023-09-06 21:55:00,001XX E 114TH PL,486,Battery,Domestic Battery Simple,Sidewalk,0,1,531,5,9,49,08B,1179150.0,1829075.0,2023,2023-09-14 15:43:00,41.68626771,-87.61979192,"(41.686267711, -87.61979192)"
13202265,JG414306,2023-09-06 22:00:00,014XX W RASCHER AVE,460,Battery,Simple,Apartment,0,0,2013,20,48,77,08B,1165475.0,1936292.0,2023,2023-09-14 15:43:00,41.98078211,-87.66680808,"(41.980782106, -87.666808076)"
13201338,JG412985,2023-09-06 01:21:00,045XX W PALMER ST,610,Burglary,Forcible Entry,Parking Lot / Garage (Non Residential),1,0,2522,25,26,20,5,1145605.0,1914236.0,2023,2023-09-14 15:43:00,41.9206596,-87.74044483,"(41.9206596, -87.740444827)"
13202964,JG415122,2023-09-06 20:00:00,076XX S MAPLEWOOD AVE,910,Motor Vehicle Theft,Automobile,Street,0,0,835,8,18,70,7,1160704.0,1853878.0,2023,2023-09-14 15:43:00,41.75473072,-87.68663749,"(41.754730716, -87.686637486)"
13203119,JG415345,2023-09-06 22:30:00,001XX N LOTUS AVE,4387,Other Offense,Violate Order Of Protection,Apartment,0,1,1523,15,37,25,26,1139929.0,1900484.0,2023,2023-09-14 15:43:00,41.88302827,-87.76163663,"(41.883028274, -87.761636626)"
13201664,JG413318,2023-09-06 10:06:00,041XX S PULASKI RD,031A,Robbery,Armed - Handgun,Small Retail Store,0,0,815,8,14,57,3,1150364.0,1876850.0,2023,2023-09-14 15:43:00,41.81797649,-87.7239343,"(41.81797649, -87.7239343)"
13202794,JG414838,2023-09-06 20:00:00,044XX S DR MARTIN LUTHER KING JR DR,820,Theft,$500 And Under,Vehicle Non-Commercial,0,0,215,2,3,38,6,1179604.0,1875566.0,2023,2023-09-14 15:43:00,41.81383396,-87.6167124,"(41.813833962, -87.616712397)"
13202614,JG414708,2023-09-06 14:00:00,050XX N KENMORE AVE,560,Assault,Simple,Apartment,0,0,2024,20,48,3,08A,1168336.0,1933911.0,2023,2023-09-14 15:43:00,41.97418701,-87.65635555,"(41.974187006, -87.656355545)"
13202195,JG414230,2023-09-06 21:25:00,013XX W 110TH ST,460,Battery,Simple,Residence - Yard (Front / Back),0,0,2234,22,21,75,08B,1169400.0,1831821.0,2023,2023-09-14 15:43:00,41.69401925,-87.65540571,"(41.694019253, -87.655405714)"
13203006,JG415104,2023-09-06 14:00:00,023XX W ADAMS ST,910,Motor Vehicle Theft,Automobile,Street,0,0,1225,12,27,28,7,1160784.0,1899020.0,2023,2023-09-14 15:43:00,41.87860416,-87.68509631,"(41.878604157, -87.685096307)"
13201686,JG413607,2023-09-06 13:40:00,111XX S LANGLEY AVE,580,Stalking,Simple,Residence - Yard (Front / Back),0,0,531,5,9,50,08A,1182905.0,1831206.0,2023,2023-09-14 15:43:00,41.6920293,-87.60597981,"(41.692029295, -87.605979811)"
13208053,JG421101,2023-07-23 00:00:00,076XX S HAMILTON AVE,2826,Other Offense,Harassment By Electronic Means,Residence,0,0,611,6,18,71,26,1163383.0,1853865.0,2023,2023-09-14 15:41:00,41.75463936,-87.67682005,"(41.754639362, -87.676820054)"
13201754,JG413725,2023-09-06 02:30:00,082XX S VERNON AVE,1320,Criminal Damage,To Vehicle,Street,0,0,631,6,6,44,14,1180677.0,1850516.0,2023,2023-09-14 15:43:00,41.74506971,-87.61354571,"(41.745069714, -87.613545708)"
13201780,JG413701,2023-09-06 12:25:00,069XX S PRAIRIE AVE,620,Burglary,Unlawful Entry,Residence,0,0,322,3,6,69,5,1179246.0,1858861.0,2023,2023-09-14 15:43:00,41.76800205,-87.61853502,"(41.768002049, -87.618535016)"
13201256,JG413040,2023-09-06 03:01:00,025XX W ARGYLE ST,610,Burglary,Forcible Entry,Residence - Garage,0,0,2031,20,40,4,5,1158495.0,1932992.0,2023,2023-09-14 15:43:00,41.97187292,-87.69256893,"(41.971872921, -87.692568932)"
13202328,JG414315,2023-09-06 21:10:00,024XX E 77TH ST,486,Battery,Domestic Battery Simple,Apartment,1,1,421,4,7,43,08B,1193666.0,1854380.0,2023,2023-09-14 15:43:00,41.75536484,-87.56582647,"(41.755364837, -87.565826474)"
13201188,JG412998,2023-09-06 02:10:00,044XX N CENTRAL AVE,1330,Criminal Trespass,To Land,Bar Or Tavern,1,0,1623,16,45,15,26,1138209.0,1928924.0,2023,2023-09-14 15:43:00,41.96110208,-87.76726326,"(41.961102078, -87.767263264)"
13208558,JG421589,2023-08-29 15:56:00,058XX S PEORIA ST,1330,Criminal Trespass,To Land,Residence - Yard (Front / Back),0,0,712,7,16,68,26,1171310.0,1865964.0,2023,2023-09-14 15:41:00,41.78767082,-87.64741635,"(41.787670818, -87.64741635)"
13202053,JG413925,2023-09-06 08:05:00,061XX S LANGLEY AVE,810,Theft,Over $500,Street,0,0,313,3,20,42,6,1181952.0,1864383.0,2023,2023-09-14 15:43:00,41.78309281,-87.60844576,"(41.783092808, -87.60844576)"
13202116,JG414129,2023-09-06 18:18:00,044XX N BROADWAY,860,Theft,Retail Theft,Small Retail Store,0,0,1913,19,46,3,6,1168469.0,1929861.0,2023,2023-09-14 15:43:00,41.96307079,-87.65598421,"(41.963070794, -87.655984213)"
13203267,JG415499,2023-09-06 19:00:00,077XX S RIDGEWAY AVE,910,Motor Vehicle Theft,Automobile,Street,0,0,833,8,18,70,7,1152629.0,1853027.0,2023,2023-09-14 15:43:00,41.75255818,-87.71625267,"(41.752558184, -87.716252667)"
13202410,JG414455,2023-09-06 23:00:00,126XX S TORRENCE AVE,910,Motor Vehicle Theft,Automobile,Parking Lot / Garage (Non Residential),0,0,433,4,10,55,7,1195862.0,1821766.0,2023,2023-09-14 15:43:00,41.66581486,-87.55885388,"(41.665814864, -87.558853882)"
13201238,JG412984,2023-09-06 01:34:00,052XX W OHIO ST,051A,Assault,Aggravated - Handgun,Apartment,0,1,1524,15,37,25,04A,1141495.0,1903470.0,2023,2023-09-14 15:43:00,41.89119345,-87.75581232,"(41.891193453, -87.755812324)"
13201190,JG412972,2023-09-06 00:53:00,041XX W CERMAK RD,910,Motor Vehicle Theft,Automobile,Street,0,1,1012,10,24,29,7,1148958.0,1889052.0,2023,2023-09-14 15:43:00,41.85148767,-87.72877699,"(41.851487667, -87.728776988)"
13206821,JG419750,2023-09-06 02:00:00,020XX W EVERGREEN AVE,810,Theft,Over $500,Street,0,0,1424,14,1,24,6,1162538.0,1909014.0,2023,2023-09-14 15:43:00,41.90599196,-87.67837587,"(41.905991963, -87.678375871)"
13202151,JG414189,2023-09-06 20:01:00,050XX W SUPERIOR ST,620,Burglary,Unlawful Entry,Residence,0,0,1531,15,37,25,5,1142680.0,1904504.0,2023,2023-10-25 15:41:00,41.8940089,-87.75143458,"(41.894008903, -87.751434582)"
13208147,JG421273,2023-04-19 11:30:00,036XX W ROOSEVELT RD,4230,Kidnapping,Unlawful Restraint,Street,0,0,1133,11,24,29,26,1152475.0,1894470.0,2023,2023-10-04 15:41:00,41.86628662,-87.71572561,"(41.866286618, -87.715725607)"
13202301,JG414325,2023-09-06 23:25:00,047XX N ROCKWELL ST,330,Robbery,Aggravated,Bar Or Tavern,1,0,1911,19,40,4,3,1158180.0,1931450.0,2023,2023-11-01 15:40:00,41.96764805,-87.69376956,"(41.967648053, -87.693769564)"
13201957,JG414037,2023-09-06 06:15:00,006XX W MONTROSE DR,820,Theft,$500 And Under,Lakefront / Waterfront / Riverbank,0,0,1915,19,46,3,6,1171215.0,1929505.0,2023,2023-09-14 15:43:00,41.96203391,-87.64589873,"(41.96203391, -87.645898728)"
13202279,JG414326,2023-09-06 23:50:00,073XX S RACINE AVE,031B,Robbery,Armed - Other Firearm,Street,0,1,734,7,17,67,3,1169587.0,1856300.0,2023,2023-09-14 15:43:00,41.76118916,-87.65401376,"(41.761189159, -87.65401376)"
13201311,JG413000,2023-09-06 02:35:00,083XX S INGLESIDE AVE,041A,Battery,Aggravated - Handgun,Street,0,0,632,6,8,44,04B,1184006.0,1849883.0,2023,2023-09-14 15:43:00,41.74325563,-87.60136759,"(41.743255632, -87.601367592)"
13340427,JH118356,2023-12-15 12:00:00,006XX W 116TH ST,1154,Deceptive Practice,Financial Identity Theft $300 And Under,Residence,0,0,524,5,21,53,11,1174170.0,1828225.0,2023,2024-01-19 15:40:00,41.68404692,-87.63804782,"(41.684046923, -87.638047823)"
13201151,JG412993,2023-09-06 02:00:00,117XX S STEWART AVE,051A,Assault,Aggravated - Handgun,Street,0,0,522,5,21,53,04A,1175733.0,1827097.0,2023,2023-09-14 15:43:00,41.68091676,-87.63235978,"(41.680916759, -87.632359783)"
13201778,JG413583,2023-09-06 13:30:00,011XX S CANAL ST,313,Robbery,Armed - Other Dangerous Weapon,Parking Lot / Garage (Non Residential),0,0,124,1,28,28,3,1173303.0,1895451.0,2023,2023-09-14 15:43:00,41.86854191,-87.63923536,"(41.868541914, -87.639235361)"
13202244,JG414262,2023-09-06 21:55:00,035XX W ARMITAGE AVE,1320,Criminal Damage,To Vehicle,Street,0,0,1422,14,26,22,14,1152682.0,1913065.0,2023,2023-09-14 15:43:00,41.91730907,-87.71447333,"(41.917309067, -87.714473331)"
13202813,JG414866,2023-09-06 10:30:00,005XX E 33RD PL,810,Theft,Over $500,Street,0,0,211,2,4,35,6,1180708.0,1882808.0,2023,2023-09-14 15:43:00,41.83368122,-87.61243999,"(41.83368122, -87.612439993)"
13201572,JG413364,2023-09-06 10:59:00,027XX N SPAULDING AVE,1020,Arson,By Fire,Street,0,0,1412,14,35,22,9,1153615.0,1917876.0,2023,2023-09-14 15:43:00,41.93049232,-87.71091716,"(41.930492323, -87.710917158)"
13203575,JG414288,2023-09-06 21:00:00,021XX E 68TH ST,810,Theft,Over $500,Street,0,0,331,3,5,43,6,1191823.0,1860308.0,2023,2023-09-14 15:43:00,41.77167666,-87.57238829,"(41.771676658, -87.572388286)"
13204322,JG416631,2023-09-06 15:00:00,057XX S STATE ST,810,Theft,Over $500,Parking Lot / Garage (Non Residential),0,0,232,2,20,40,6,1177260.0,1866758.0,2023,2023-09-14 15:43:00,41.7897173,-87.62557633,"(41.789717304, -87.625576333)"
13201614,JG413458,2023-09-06 11:57:00,018XX S UNION AVE,1310,Criminal Damage,To Property,School - Public Building,0,0,1235,12,25,31,14,1171826.0,1891345.0,2023,2023-09-14 15:43:00,41.85730738,-87.64477861,"(41.857307384, -87.644778606)"
13202202,JG414049,2023-09-06 18:22:00,062XX N LEAVITT ST,2820,Other Offense,Telephone Threat,Street,0,1,2413,24,50,2,08A,1160515.0,1941569.0,2023,2023-09-14 15:43:00,41.99536686,-87.68490232,"(41.995366855, -87.684902319)"
13202222,JG414277,2023-09-06 22:52:00,036XX N CICERO AVE,502P,Other Offense,False / Stolen / Altered Trp,Street,1,0,1731,17,30,15,26,1143720.0,1923978.0,2023,2023-09-14 15:43:00,41.94742814,-87.74712604,"(41.947428137, -87.747126039)"
13201805,JG413678,2023-09-06 14:45:00,031XX W FILLMORE ST,486,Battery,Domestic Battery Simple,Sidewalk,0,1,1134,11,24,29,08B,1155404.0,1895201.0,2023,2023-09-14 15:43:00,41.86823423,-87.70495329,"(41.868234232, -87.704953287)"
13203054,JG415263,2023-09-07 00:00:00,100XX W BALMORAL AVE,1130,Deceptive Practice,Fraud Or Confidence Game,Airport Terminal Lower Level - Secure Area,0,0,1650,16,41,76,11,1108491.0,1934242.0,2023,2023-09-14 15:43:00,41.97618213,-87.87642115,"(41.976182125, -87.876421145)"
13202515,JG414504,2023-09-06 15:00:00,022XX E 100TH ST,810,Theft,Over $500,Street,0,0,431,4,7,51,6,1192598.0,1839096.0,2023,2023-09-14 15:43:00,41.71345022,-87.57023696,"(41.71345022, -87.570236958)"
13201693,JG413564,2023-09-06 13:15:00,016XX W SHERWIN AVE,4387,Other Offense,Violate Order Of Protection,Street,1,1,2423,24,49,1,26,1164204.0,1948720.0,2023,2023-09-14 15:43:00,42.0149119,-87.6711289,"(42.014911903, -87.671128898)"
13207870,JG420877,2023-08-29 10:45:00,045XX S DREXEL BLVD,810,Theft,Over $500,Nursing / Retirement Home,0,0,221,2,4,39,6,1182953.0,1875184.0,2023,2023-09-14 15:41:00,41.81270843,-87.60444003,"(41.812708431, -87.60444003)"
13203247,JG415215,2023-09-06 12:00:00,104XX S MICHIGAN AVE,820,Theft,$500 And Under,Apartment,0,0,512,5,9,49,6,1178871.0,1835534.0,2023,2023-09-14 15:43:00,41.70399846,-87.62061763,"(41.70399846, -87.620617627)"
13205226,JG417674,2023-09-06 12:00:00,035XX N ELSTON AVE,810,Theft,Over $500,Apartment,0,0,1733,17,33,21,6,1154564.0,1923374.0,2023,2023-09-14 15:43:00,41.94556028,-87.70728224,"(41.945560284, -87.707282238)"
13208248,JG421395,2023-08-31 12:00:00,015XX N SEDGWICK ST,1153,Deceptive Practice,Financial Identity Theft Over $ 300,Apartment,0,0,1821,18,27,8,11,1173366.0,1910545.0,2023,2023-09-14 15:41:00,41.90995935,-87.6385554,"(41.909959349, -87.638555401)"
13201787,JG413675,2023-09-06 12:00:00,055XX N MELVINA AVE,910,Motor Vehicle Theft,Automobile,Street,0,0,1622,16,45,11,7,1133739.0,1936226.0,2023,2023-09-14 15:43:00,41.98121932,-87.78352534,"(41.981219319, -87.783525344)"
