ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
13311263,JG503434,7/29/2022 3:39,023XX S TROY ST,1582,OFFENSE INVOLVING CHILDREN,CHILD PORNOGRAPHY,RESIDENCE,TRUE,FALSE,1033,10,25,30,17,,,2022,4/18/2024 15:40,,,
13053066,JG103252,1/3/2023 16:44,039XX W WASHINGTON BLVD,2017,NARCOTICS,MANUFACTURE / DELIVER - CRACK,SIDEWALK,TRUE,FALSE,1122,11,28,26,18,,,2023,1/20/2024 15:41,,,
11227634,JB147599,8/26/2017 10:00,001XX W RANDOLPH ST,281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,HOTEL/MOTEL,FALSE,FALSE,122,1,42,32,2,,,2017,2/11/2018 15:57,,,
13203321,JG415333,9/6/2023 17:00,002XX N Wells st,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,122,1,42,32,14,1174694,1901831,2023,11/4/2023 15:40,41.88601806,-87.63393788,"(41.886018055, -87.633937881)"
13204489,JG416325,9/6/2023 11:00,0000X E 8TH ST,810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,123,1,4,32,6,1176857,1896680,2023,11/4/2023 15:40,41.87183477,-87.62615082,"(41.871834768, -87.62615082)"
11695116,JC272771,5/21/2019 8:20,018XX S CALIFORNIA AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,1023,10,25,29,5,1157982,1890961,2019,1/19/2024 15:40,41.85654706,-87.69560453,"(41.856547057, -87.695604526)"
12419690,JE295655,7/7/2021 10:30,132XX S GREENWOOD AVE,1544,SEX OFFENSE,SEXUAL EXPLOITATION OF A CHILD,RESIDENCE,FALSE,FALSE,533,5,10,54,17,1186051,1817781,2021,1/19/2024 15:40,41.65511579,-87.5948832,"(41.65511579, -87.594883198)"
12729745,JF279458,6/14/2022 14:47,035XX N CENTRAL AVE,340,ROBBERY,ATTEMPT STRONG ARM - NO WEAPON,BANK,TRUE,FALSE,1633,16,30,15,3,1138391,1923142,2022,1/19/2024 15:40,41.94523241,-87.76673467,"(41.945232412, -87.766734668)"
12835559,JF406130,9/21/2022 22:00,004XX E 69TH ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER (SPECIFY),TRUE,FALSE,322,3,6,69,7,1180204,1859359,2022,1/19/2024 15:40,41.76934671,-87.61500829,"(41.769346711, -87.615008288)"
13003649,JG177593,2/22/2023 13:50,070XX S CLYDE AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE - PORCH / HALLWAY,TRUE,FALSE,331,3,5,43,5,1191427,1858753,2023,1/19/2024 15:40,41.76741922,-87.5738902,"(41.767419224, -87.573890196)"
13061203,JG246126,5/3/2023 8:10,073XX S EMERALD AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,TRUE,TRUE,732,7,6,68,08B,1172570,1856234,2023,1/19/2024 15:40,41.76094288,-87.64308281,"(41.760942883, -87.643082808)"
13256787,JG479716,12/25/2022 0:01,055XX S ALBANY AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE - GARAGE,FALSE,TRUE,824,8,14,63,08B,1156659,1867650,2022,1/19/2024 15:40,41.79260562,-87.70109031,"(41.792605624, -87.70109031)"
27382,JG184406,3/13/2023 18:40,004XX E 88TH ST,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,TRUE,FALSE,632,6,8,44,01A,1180808,1846737,2023,1/19/2024 15:40,41.73469669,-87.61318158,"(41.734696692, -87.613181581)"
27547,JH119907,6/5/2023 21:15,020XX N KIMBALL AVE,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,TRUE,TRUE,1413,14,26,22,01A,1153376,1913502,2023,1/19/2024 15:40,41.91849446,-87.71191192,"(41.918494462, -87.711911917)"
6255892,HP342049,5/17/2008 18:00,101XX S LAFAYETTE AVE,031A,ROBBERY,ARMED - HANDGUN,RESIDENCE,FALSE,FALSE,511,5,9,49,3,1177712,1837726,2008,1/19/2024 15:40,41.71003986,-87.62479561,"(41.710039855, -87.62479561)"
6272641,HP358387,5/27/2008 1:00,105XX S PERRY AVE,320,ROBBERY,STRONG ARM - NO WEAPON,STREET,FALSE,TRUE,512,5,9,49,3,1177463,1835161,2008,1/19/2024 15:40,41.70300676,-87.62578466,"(41.703006756, -87.625784664)"
6438609,HP496499,8/5/2008 22:37,126XX S UNION AVE,031A,ROBBERY,ARMED - HANDGUN,SCHOOL - PUBLIC GROUNDS,FALSE,FALSE,523,5,9,53,3,1173953,1821073,2008,1/19/2024 15:40,41.66442548,-87.63905314,"(41.664425476, -87.639053139)"
6680276,HP754070,12/27/2008 20:00,058XX N MANTON AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE - GARAGE,FALSE,FALSE,1622,16,39,11,5,1137225,1938474,2008,1/19/2024 15:40,41.9873259,-87.77065041,"(41.9873259, -87.770650405)"
11662417,JC232642,4/21/2019 12:30,009XX E 80TH ST,031A,ROBBERY,ARMED - HANDGUN,RESIDENCE,FALSE,FALSE,631,6,8,44,3,1184044,1852159,2019,9/14/2023 15:41,41.74950033,-87.6011574,"(41.749500329, -87.6011574)"
12218064,JD426642,10/30/2020 16:30,011XX E 82ND ST,266,CRIMINAL SEXUAL ASSAULT,PREDATORY,RESIDENCE,TRUE,TRUE,411,4,8,45,2,1185144,1850850,2020,9/14/2023 15:41,41.74588254,-87.59716764,"(41.745882542, -87.597167639)"
12416972,JE293535,10/1/2020 0:01,031XX W 53RD PL,1753,OFFENSE INVOLVING CHILDREN,SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,RESIDENCE,FALSE,TRUE,923,9,14,63,2,,,2020,9/14/2023 15:41,,,
12536164,JE439378,9/24/2015 0:00,031XX W 53RD PL,1753,OFFENSE INVOLVING CHILDREN,SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,APARTMENT,FALSE,TRUE,923,9,14,63,2,,,2015,9/14/2023 15:41,,,
12536166,JE439332,9/7/2014 0:00,031XX W 53RD PL,1753,OFFENSE INVOLVING CHILDREN,SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,APARTMENT,FALSE,TRUE,923,9,14,63,2,,,2014,9/14/2023 15:41,,,
12592454,JF113025,1/14/2022 15:55,067XX S MORGAN ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,FALSE,TRUE,724,7,16,68,26,1170805,1860170,2022,9/14/2023 15:41,41.77178244,-87.64943693,"(41.771782439, -87.649436929)"
12601676,JF124024,1/13/2022 16:00,031XX W AUGUSTA BLVD,1752,OFFENSE INVOLVING CHILDREN,AGGRAVATED CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,RESIDENCE,FALSE,TRUE,1211,12,36,23,17,1155171,1906486,2022,9/14/2023 15:41,41.89920607,-87.70550559,"(41.899206068, -87.705505587)"
12785595,JF346553,8/5/2022 21:00,072XX S UNIVERSITY AVE,1544,SEX OFFENSE,SEXUAL EXPLOITATION OF A CHILD,APARTMENT,TRUE,FALSE,324,3,5,69,17,1185135,1857211,2022,9/14/2023 15:41,41.76333797,-87.59700113,"(41.763337967, -87.597001131)"
12342615,JE202211,4/17/2021 15:20,081XX S PRAIRIE AVE,325,ROBBERY,VEHICULAR HIJACKING,RESIDENCE,FALSE,FALSE,631,6,6,44,3,1179448,1851073,2021,4/16/2025 15:40,41.74662631,-87.61803195,"(41.746626309, -87.618031954)"
12808281,JF373517,8/14/2022 14:00,055XX W ARDMORE AVE,1562,SEX OFFENSE,AGGRAVATED CRIMINAL SEXUAL ABUSE,RESIDENCE,FALSE,FALSE,1621,16,39,11,17,1138383,1937953,2022,9/14/2023 15:41,41.98587528,-87.76640386,"(41.985875279, -87.766403857)"
12829020,JF398208,1/1/2015 0:01,080XX S WOOD ST,266,CRIMINAL SEXUAL ASSAULT,PREDATORY,RESIDENCE,FALSE,TRUE,611,6,17,71,2,,,2015,9/14/2023 15:41,,,
12888104,JF469015,11/10/2022 3:47,072XX S MAY ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,FALSE,FALSE,733,7,17,68,15,1169903,1856822,2022,9/14/2023 15:41,41.76261474,-87.65284046,"(41.76261474, -87.652840463)"
12914647,JF500216,7/10/2013 0:00,046XX S SAWYER AVE,1753,OFFENSE INVOLVING CHILDREN,SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,APARTMENT,FALSE,TRUE,821,8,12,58,2,,,2013,9/14/2023 15:41,,,
12978205,JG146937,8/1/2022 22:00,028XX S KEELER AVE,1562,SEX OFFENSE,AGGRAVATED CRIMINAL SEXUAL ABUSE,APARTMENT,FALSE,TRUE,1031,10,22,30,17,,,2022,9/14/2023 15:41,,,
12990873,JG161829,8/17/2019 13:14,008XX N KARLOV AVE,1751,OFFENSE INVOLVING CHILDREN,CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,RESIDENCE,TRUE,TRUE,1111,11,37,23,17,1148899,1905351,2019,9/14/2023 15:41,41.89621515,-87.72857205,"(41.89621515, -87.728572048)"
13041906,JG203447,10/15/2022 1:30,051XX W WRIGHTWOOD AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,2521,25,31,19,08B,,,2022,9/14/2023 15:41,,,
